CTD number,cast,timeS,prDM,depSM,t090C,t190C,c0S/m,c1S/m,sal00,sal11,sbeox0V,sbeox0Mm/L,OxygenSensor_sn1417,AltimeterSensor_sn60360,FluoroWetlabECO_AFL_FL_Sensor_sn940,TurbidityMeter_sn940,WET_LabsCStar_sn1098,OxygenSensor_sn1416,FluoroWetlabECO_AFL_FL_Sensor_sn5497,oxy0dV/dt,potemp090C,potemp190C,sigma-theta00,sigma-theta11,svel00,svel11,sbeox0PS,sbeox1Mm/L,sbeox1PS,prDM_QC,CTDvel,id
TC24015_015,U,902.729,542.015,536.539,10.2726,10.2727,3.904727,3.903585,35.46354461,35.45186016,1.9271,199.5268922,1.9261,0.5769,0.0528,0.1738,4.5096,,,0.0006,10.20717822,10.2072869,27.27817884,27.26903665,1500.31032,1500.296436,71.37941327,199.5413323,71.37939705,0,0.054,0
TC24015_015,U,903.229,542.12,536.642,10.2726,10.2725,3.904731,3.903586,35.46353808,35.45201776,1.9269,199.2185593,1.9265,0.5744,0.0527,0.1714,4.5095,,,-0.0004,10.20716522,10.20707456,27.27817601,27.26919676,1500.312047,1500.297651,71.26910626,199.2337156,71.26912198,0,0.21,0
TC24015_015,U,903.729,542.277,536.801,10.2726,10.2726,3.904719,3.903585,35.46334586,35.4518399,1.9267,199.1948026,1.9267,0.5691,0.0525,0.1713,4.5092,,,-0.0004,10.20714593,10.20715487,27.27802929,27.26904387,1500.314407,1500.300385,71.26051983,199.2094657,71.26051983,0,0.314,0
TC24015_015,U,904.229,542.467,536.994,10.2725,10.2728,3.904743,3.903618,35.46360143,35.45189491,1.9265,199.1717814,1.9268,0.5613,0.0526,0.1712,4.5101,,,-0.0004,10.2070226,10.20733053,27.27825036,27.26905618,1500.317502,1500.304305,71.25224716,199.1852791,71.25219999,0,0.38,0
TC24015_015,U,904.729,542.653,537.177,10.2726,10.2729,3.904758,3.903639,35.46357285,35.45192726,1.9256,198.6538538,1.9271,0.5521,0.052,0.1726,4.5102,,,-0.0018,10.2070992,10.20740709,27.27821468,27.26906808,1500.320897,1500.307774,71.06710244,198.6672444,71.06705737,0,0.372,0
TC24015_015,U,905.229,542.801,537.335,10.2726,10.273,3.904764,3.903654,35.46356732,35.45191577,1.9254,199.0259434,1.9269,0.5433,0.0512,0.1752,4.5092,,,-0.0004,10.20708088,10.20748839,27.27821355,27.26904493,1500.323336,1500.310563,71.20021253,199.0388885,71.20014968,0,0.296,0
TC24015_015,U,905.729,542.851,537.377,10.2728,10.2731,3.904786,3.903675,35.46357347,35.45200912,1.9251,198.9276742,1.9267,0.5371,0.0512,0.1745,4.5098,,,-0.0006,10.20727391,10.20758173,27.27818468,27.26910153,1500.324883,1500.311859,71.1653668,198.9409751,71.16531997,0,0.1,0
TC24015_015,U,906.229,542.804,537.329,10.2729,10.2732,3.904776,3.903672,35.46339578,35.45190248,1.9254,199.307911,1.9265,0.5362,0.0513,0.1723,4.5104,,,0.0006,10.20737948,10.20768725,27.27802752,27.26899986,1500.324246,1500.311309,71.30146714,199.321142,71.30141852,0,-0.094,0
TC24015_015,U,906.729,542.691,537.22,10.2727,10.2731,3.904757,3.903659,35.46344834,35.45191856,1.9252,198.9948714,1.9256,0.5394,0.0512,0.1724,4.5094,,,-0.0004,10.2071942,10.20760161,27.27810088,27.26902736,1500.32173,1500.309105,71.18919589,199.0076593,71.18913305,0,-0.226,0
TC24015_015,U,907.229,542.525,537.047,10.2726,10.2728,3.904744,3.903619,35.46348824,35.45187904,1.9253,199.1749302,1.9254,0.5459,0.0513,0.1723,4.5093,,,0.0002,10.20711512,10.20732336,27.27814584,27.26904504,1500.318679,1500.305244,71.25347552,199.1887756,71.2534435,0,-0.332,0
TC24015_015,U,907.729,542.334,536.859,10.2727,10.2728,3.904739,3.903608,35.4634259,35.45185312,1.9256,199.3248796,1.9251,0.5545,0.0512,0.1726,4.5114,,,0.0006,10.20723842,10.20734703,27.27807565,27.26902067,1500.315803,1500.302056,71.30724409,199.3391627,71.30722789,0,-0.382,0
TC24015_015,U,908.229,542.157,536.683,10.2727,10.2728,3.904733,3.903615,35.46344445,35.45200355,1.9252,198.8681763,1.9254,0.5644,0.0522,0.1714,4.5109,,,-0.0008,10.20726033,10.20736882,27.27808631,27.26913432,1500.312901,1500.299314,71.14386973,198.8822607,71.14385422,0,-0.354,0
TC24015_015,U,908.729,542.014,536.542,10.2727,10.2728,3.904729,3.903586,35.46346803,35.45177347,1.9255,199.3027288,1.9252,0.572,0.0525,0.1714,4.5099,,,0.0006,10.20727801,10.20738671,27.27810164,27.26895156,1500.310566,1500.296671,71.29933899,199.3171656,71.29932279,0,-0.286,0
TC24015_015,U,909.229,541.923,536.447,10.2727,10.2728,3.904728,3.903589,35.46349872,35.45184473,1.9257,199.2717497,1.9253,0.578,0.0525,0.1745,4.5102,,,0.0004,10.20728926,10.20739792,27.27812364,27.26900524,1500.3091,1500.295254,71.28827039,199.2861327,71.28825428,0,-0.182,0
TC24015_015,U,909.729,541.908,536.431,10.2726,10.2728,3.904711,3.903589,35.46343028,35.45185146,1.9257,199.1587247,1.9256,0.5812,0.0525,0.1754,4.5105,,,0,10.20719155,10.20739977,27.27808725,27.26901018,1500.308412,1500.295014,71.24765171,199.1725308,71.24761989,0,-0.03,0
TC24015_015,U,910.229,541.969,536.494,10.2725,10.2729,3.904711,3.903614,35.46350022,35.45198046,1.926,199.3724216,1.9252,0.58,0.0516,0.175,4.5111,,,0.0006,10.20708434,10.20749173,27.27816056,27.26909486,1500.309149,1500.296536,71.32397851,199.3852158,71.32391368,0,0.122,0
TC24015_015,U,910.729,542.106,536.625,10.2724,10.2729,3.904713,3.903602,35.46355635,35.45179725,1.9259,199.1358831,1.9255,0.5758,0.0509,0.1753,4.5099,,,-0.0002,10.20696772,10.20747491,27.27822474,27.26895474,1500.311125,1500.298577,71.23923075,199.148498,71.23915168,0,0.274,0
TC24015_015,U,911.229,542.327,536.854,10.2725,10.2728,3.904739,3.903599,35.46362367,35.45176495,1.9256,198.9857324,1.9257,0.569,0.0512,0.1737,4.5087,,,-0.0006,10.20703991,10.20734796,27.2782647,27.26895166,1500.315216,1500.301833,71.18569962,198.9994121,71.18565278,0,0.442,0
TC24015_015,U,911.729,542.583,537.104,10.2726,10.2728,3.904754,3.903623,35.46356368,35.45189361,1.9256,199.1616448,1.9257,0.5579,0.0512,0.1725,4.5097,,,0,10.20710788,10.20731617,27.278206,27.26905767,1500.319729,1500.30622,71.24875715,199.1755674,71.24872533,0,0.512,0
TC24015_015,U,912.229,542.824,537.355,10.2727,10.2729,3.904785,3.903647,35.46367276,35.45193171,1.9252,198.8847058,1.926,0.5451,0.0517,0.1732,4.5105,,,-0.0008,10.20717756,10.20738591,27.27827901,27.26907525,1500.324201,1500.310606,71.14988699,198.8987014,71.14985596,0,0.482,0
TC24015_015,U,912.729,542.995,537.519,10.2729,10.273,3.904811,3.903671,35.4636652,35.45200122,1.9249,198.9027457,1.9259,0.5339,0.0525,0.1736,4.5098,,,-0.0006,10.20735561,10.2074643,27.27824205,27.26911585,1500.327731,1500.313873,71.15664381,198.9171161,71.1566282,0,0.342,0
TC24015_015,U,913.229,543.047,537.58,10.2731,10.2732,3.90481,3.903685,35.46343709,35.45192537,1.9246,198.8614435,1.9256,0.5276,0.0527,0.1732,4.5097,,,-0.0006,10.20754858,10.20765714,27.27803027,27.26902299,1500.329025,1500.315353,71.14207084,198.8756172,71.14205523,0,0.104,0
TC24015_015,U,913.729,543.001,537.524,10.2729,10.2732,3.904789,3.903683,35.46343929,35.45192572,1.9252,199.4547413,1.9256,0.5274,0.0524,0.1715,4.5092,,,0.0012,10.20735505,10.20766284,27.27806575,27.26902226,1500.327555,1500.314593,71.35401486,199.4680056,71.35396536,0,-0.092,0
TC24015_015,U,914.229,542.897,537.429,10.2728,10.2732,3.904789,3.903674,35.46358327,35.45188106,1.9253,199.1832769,1.9252,0.5297,0.0525,0.1718,4.5099,,,0.0002,10.2072682,10.20767575,27.27819333,27.26898514,1500.325655,1500.31282,71.25681183,199.1962935,71.2567478,0,-0.208,0
TC24015_015,U,914.729,542.73,537.246,10.2728,10.2731,3.904763,3.903652,35.4633944,35.45183005,1.9259,199.5462951,1.9249,0.5356,0.0527,0.174,4.5104,,,0.0012,10.20728903,10.20759685,27.27804222,27.26895907,1500.322665,1500.309641,71.38659351,199.5596303,71.38654399,0,-0.334,0
TC24015_015,U,915.229,542.541,537.062,10.2729,10.2731,3.904771,3.903636,35.46346307,35.4517525,1.9259,199.2012476,1.9246,0.5444,0.0524,0.1739,4.5116,,,0,10.20741199,10.20762031,27.27807439,27.26889443,1500.319982,1500.306424,71.26333951,199.2152245,71.26330768,0,-0.378,0
TC24015_015,U,915.729,542.359,536.883,10.2729,10.273,3.904776,3.903628,35.46359547,35.45185026,1.9256,198.9846867,1.9252,0.5533,0.0526,0.174,4.5114,,,-0.0006,10.20743442,10.20754316,27.27817385,27.26898422,1500.317136,1500.303179,71.18592613,198.9991665,71.18591051,0,-0.364,0
TC24015_015,U,916.229,542.225,536.746,10.273,10.2731,3.904776,3.903631,35.46355829,35.45184353,1.9259,199.3624794,1.9253,0.5612,0.0524,0.1738,4.5104,,,0.0006,10.20755065,10.20765937,27.27812454,27.2689587,1500.315233,1500.301312,71.32121653,199.3769462,71.32120032,0,-0.268,0
TC24015_015,U,916.729,542.174,536.69,10.2731,10.2731,3.904772,3.903629,35.46344327,35.45184612,1.926,199.2616312,1.9259,0.5664,0.0526,0.1715,4.5105,,,0.0002,10.20765667,10.20766568,27.27801624,27.26895962,1500.314606,1500.300473,71.28523957,199.2764154,71.28523957,0,-0.102,0
TC24015_015,U,917.229,542.218,536.747,10.2729,10.2732,3.904774,3.903645,35.46363845,35.45189143,1.926,199.206837,1.9259,0.5674,0.0525,0.1715,4.5104,,,0,10.20745185,10.20775981,27.27820437,27.26897857,1500.314858,1500.301612,71.26541903,199.220387,71.26537129,0,0.088,0
TC24015_015,U,917.729,542.304,536.83,10.2729,10.2731,3.904769,3.903638,35.46354913,35.45187911,1.926,199.2091269,1.9256,0.5647,0.0526,0.1731,4.5093,,,0,10.20744127,10.20764956,27.27813647,27.26898819,1500.31617,1500.302661,71.26619751,199.2230527,71.26616568,0,0.172,0
TC24015_015,U,918.229,542.399,536.922,10.2728,10.273,3.904768,3.903633,35.46359366,35.45188304,1.9259,199.1413507,1.9259,0.5605,0.0526,0.1741,4.5095,,,-0.0002,10.20732986,10.20753818,27.27819069,27.26901069,1500.317438,1500.30388,71.24181768,199.155324,71.24178605,0,0.19,0
TC24015_015,U,918.729,542.503,537.031,10.2728,10.2729,3.904748,3.903616,35.46334406,35.45176119,1.9256,198.989114,1.926,0.5563,0.0524,0.1728,4.5105,,,-0.0006,10.20731717,10.20742579,27.27799801,27.26893515,1500.318853,1500.305093,71.18724211,199.0033874,71.18722649,0,0.208,0
TC24015_015,U,919.229,542.573,537.107,10.2728,10.273,3.904767,3.903634,35.46350544,35.45181513,1.9255,199.0899185,1.926,0.5507,0.0527,0.173,4.5108,,,-0.0002,10.20730838,10.20751669,27.27812555,27.26896141,1500.320206,1500.306672,71.22337789,199.1038623,71.22334626,0,0.14,0
TC24015_015,U,919.729,542.536,537.064,10.2728,10.2731,3.904763,3.903659,35.46348145,35.4519881,1.9254,199.0750279,1.926,0.5494,0.0525,0.1726,4.5114,,,-0.0002,10.20731298,10.20762075,27.27810602,27.26907831,1500.319565,1500.306628,71.21803991,199.0882467,71.21799248,0,-0.074,0
TC24015_015,U,920.229,542.445,536.966,10.2729,10.2731,3.90476,3.903658,35.46339453,35.45201877,1.9257,199.3407699,1.9259,0.5521,0.0527,0.1727,4.5095,,,0.0006,10.20742393,10.20763199,27.27801879,27.2691003,1500.318312,1500.305162,71.31322168,199.354328,71.31318927,0,-0.182,0
TC24015_015,U,920.729,542.388,536.907,10.2728,10.2731,3.904752,3.903658,35.46343626,35.45204435,1.9255,199.0287192,1.9256,0.5564,0.0517,0.1741,4.5093,,,-0.0004,10.20733134,10.20763903,27.27806752,27.26911904,1500.317065,1500.304251,71.20145266,199.0418066,71.20140552,0,-0.114,0
TC24015_015,U,921.229,542.423,536.94,10.2729,10.2732,3.904766,3.90366,35.46346529,35.45195165,1.9255,199.1423164,1.9255,0.5571,0.0512,0.1762,4.5092,,,0,10.2074266,10.20773438,27.27807357,27.26903003,1500.318035,1500.305073,71.24225813,199.1555647,71.2422104,0,0.07,0
TC24015_015,U,921.729,542.53,537.049,10.2728,10.2732,3.904776,3.903658,35.46361605,35.45188336,1.925,198.7923066,1.9254,0.5541,0.0521,0.177,4.509,,,-0.001,10.20731362,10.20772119,27.278211,27.26897901,1500.31963,1500.306758,71.1169591,198.8053428,71.11689746,0,0.214,0
TC24015_015,U,922.229,542.706,537.22,10.2731,10.2732,3.904808,3.903672,35.46356981,35.45194645,1.9253,199.2902694,1.9257,0.5483,0.054,0.1791,4.5092,,,0.0006,10.2075907,10.20769935,27.27812655,27.26903208,1500.323552,1500.309743,71.29554254,199.3046145,71.29552634,0,0.352,0
TC24015_015,U,922.729,542.921,537.445,10.2731,10.2732,3.904808,3.903686,35.46347334,35.45199204,1.9257,199.4084076,1.9255,0.5385,0.0537,0.178,4.5103,,,0.0008,10.20756415,10.20767269,27.27805586,27.26907233,1500.326987,1500.313352,71.33776211,199.4225796,71.33774581,0,0.43,0
TC24015_015,U,923.229,543.15,537.668,10.273,10.2735,3.904826,3.903724,35.46365053,35.45198301,1.9258,199.2585818,1.9255,0.5283,0.0523,0.1753,4.5111,,,0.0002,10.20743604,10.20794318,27.27821656,27.26901809,1500.330631,1500.318194,71.28408962,199.2710851,71.28400955,0,0.458,0
TC24015_015,U,923.729,543.321,537.851,10.2731,10.2736,3.904836,3.903731,35.46357795,35.45188004,1.9259,199.2765174,1.925,0.5183,0.0525,0.1749,4.5106,,,0.0002,10.20751454,10.2080217,27.2781462,27.268924,1500.333725,1500.321251,71.29062648,199.2890604,71.2905464,0,0.342,0
TC24015_015,U,924.229,543.324,537.853,10.2733,10.2737,3.904852,3.903744,35.46354432,35.45191331,1.9255,198.9366091,1.9253,0.5127,0.0526,0.1753,4.5113,,,-0.0008,10.20771341,10.20812091,27.27808524,27.26893266,1500.334447,1500.321698,71.16931658,198.9495242,71.1692545,0,0.006,0
TC24015_015,U,924.729,543.167,537.692,10.2732,10.2736,3.90483,3.903726,35.46348886,35.45189839,1.9261,199.5833492,1.9257,0.5141,0.0528,0.1753,4.5124,,,0.0012,10.20763329,10.20804075,27.27805591,27.268935,1500.331428,1500.318729,71.40050786,199.596244,71.40044181,0,-0.314,0
TC24015_015,U,925.229,542.912,537.438,10.2731,10.2735,3.904796,3.903699,35.46335562,35.45183613,1.9259,199.0965857,1.9258,0.5232,0.0513,0.1732,4.5114,,,-0.0004,10.20756536,10.20797276,27.27796373,27.26889825,1500.326695,1500.314082,71.2261551,199.109367,71.22609223,0,-0.51,0
TC24015_015,U,925.729,542.607,537.135,10.2732,10.2733,3.904799,3.903667,35.4634256,35.45184285,1.9261,199.3427433,1.9259,0.5363,0.0513,0.1728,4.5109,,,0.0004,10.20770268,10.2078113,27.27799442,27.26893166,1500.322096,1500.308337,71.31440276,199.3570406,71.31438665,0,-0.61,0
TC24015_015,U,926.229,542.302,536.815,10.2733,10.2733,3.904799,3.903665,35.46346515,35.45195938,1.9261,199.221274,1.9255,0.5516,0.0512,0.1735,4.5111,,,0,10.20784003,10.20784897,27.27800133,27.26901608,1500.317461,1500.303439,71.27111899,199.2359387,71.27111899,0,-0.61,0
TC24015_015,U,926.729,542.061,536.578,10.2733,10.2733,3.904791,3.903653,35.46349213,35.45194575,1.926,199.1445531,1.9261,0.5654,0.0513,0.1741,4.5107,,,-0.0002,10.20786985,10.20787881,27.27801719,27.26900023,1500.313511,1500.29944,71.2436845,199.1592639,71.2436845,0,-0.482,0
TC24015_015,U,927.229,541.921,536.444,10.2734,10.2734,3.904807,3.903645,35.46361998,35.4518301,1.9258,199.0558078,1.9258,0.575,0.052,0.1732,4.5103,,,-0.0004,10.20798669,10.20799585,27.27809664,27.26888951,1500.31171,1500.297342,71.21214764,199.0708221,71.21214764,0,-0.28,0
TC24015_015,U,927.729,541.898,536.419,10.2734,10.2735,3.904798,3.903644,35.46353899,35.45173299,1.9246,198.3215163,1.926,0.5804,0.0525,0.1724,4.5097,,,-0.0024,10.2079896,10.20809838,27.27803289,27.2687958,1500.311231,1500.2972,70.94941833,198.3360272,70.94940362,0,-0.046,0
TC24015_015,U,928.229,541.974,536.499,10.2733,10.2734,3.904793,3.903644,35.46355147,35.45179618,1.9244,198.8619201,1.926,0.5798,0.0524,0.1754,4.5094,,,-0.0004,10.20788057,10.20798931,27.27806165,27.26886417,1500.312146,1500.298176,71.14259993,198.8764035,71.14258424,0,0.152,0
TC24015_015,U,928.729,542.126,536.646,10.273,10.2732,3.904776,3.903623,35.46360271,35.45170949,1.9245,199.0509097,1.9259,0.5752,0.0525,0.177,4.5092,,,0.0002,10.20756288,10.20777134,27.2781571,27.26883451,1500.313651,1500.299869,71.20977384,199.0651082,71.20974185,0,0.304,0
TC24015_015,U,929.229,542.351,536.872,10.2731,10.273,3.904793,3.903627,35.46357692,35.4518437,1.9248,199.2113352,1.9257,0.5668,0.0525,0.176,4.5095,,,0.0006,10.20763465,10.20754415,27.27812443,27.26897893,1500.317694,1500.303038,71.26730727,199.2267636,71.26732347,0,0.45,0
TC24015_015,U,929.729,542.639,537.163,10.273,10.2731,3.904791,3.903649,35.4635247,35.45184043,1.9248,199.0493286,1.9246,0.5548,0.0524,0.1739,4.5104,,,0,10.20749942,10.20760811,27.27810726,27.26896522,1500.322033,1500.30815,71.20917267,199.0637347,71.20915676,0,0.576,0
TC24015_015,U,930.229,542.935,537.456,10.2729,10.2734,3.904803,3.903692,35.46361095,35.45185207,1.9253,199.4102119,1.9244,0.5403,0.0527,0.1741,4.5097,,,0.001,10.20736309,10.20787029,27.27819839,27.26892857,1500.326673,1500.314125,71.33816301,199.4228359,71.33808099,0,0.592,0
TC24015_015,U,930.729,543.19,537.712,10.2733,10.2736,3.904847,3.903723,35.46355371,35.45185764,1.9249,198.8492955,1.9245,0.5263,0.0525,0.1738,4.5093,,,-0.0008,10.20773,10.20803793,27.27808968,27.26890367,1500.332244,1500.319059,71.13808453,198.8627596,71.138038,0,0.51,0
TC24015_015,U,931.229,543.359,537.889,10.2733,10.2735,3.904859,3.903725,35.46359964,35.4518994,1.9248,199.0093911,1.9248,0.5159,0.0527,0.1742,4.5092,,,-0.0002,10.20770904,10.20791737,27.27812919,27.26895731,1500.335092,1500.321546,71.19537944,199.0233419,71.19534783,0,0.338,0
TC24015_015,U,931.729,543.41,537.929,10.2734,10.2736,3.904852,3.903734,35.46340841,35.45187056,1.9244,198.7846193,1.9248,0.5101,0.0537,0.1754,4.5093,,,-0.0008,10.20780248,10.20801068,27.27796358,27.26891851,1500.336059,1500.32271,71.1150338,198.7983494,71.11500279,0,0.102,0
TC24015_015,U,932.229,543.323,537.889,10.2732,10.2736,3.904832,3.903722,35.46343915,35.45178783,1.9241,198.7979954,1.9252,0.509,0.0537,0.1752,4.5095,,,-0.0006,10.20761401,10.20802152,27.27802047,27.26885203,1500.333945,1500.321172,71.11952664,198.8109263,71.11946423,0,-0.174,0
TC24015_015,U,932.729,542.749,537.303,10.2732,10.2736,3.904811,3.903677,35.46348364,35.45158876,1.9234,198.4590966,1.9249,0.5187,0.0526,0.173,4.5105,,,-0.0014,10.20768505,10.20809275,27.27804281,27.26868417,1500.324514,1500.311444,70.99830656,198.4723189,70.99824577,0,-1.148,0
TC24015_015,U,933.229,541.801,536.34,10.2738,10.274,3.904814,3.903684,35.4633556,35.45169593,1.9231,198.6170494,1.9248,0.5513,0.0525,0.1729,4.5115,,,-0.0006,10.2084002,10.20860848,27.27781805,27.26867788,1500.31083,1500.297334,71.0556741,198.6309221,71.05564293,0,-1.896,0
TC24015_015,U,933.729,540.795,535.316,10.2737,10.274,3.904776,3.903626,35.46351881,35.4515588,1.9233,198.9028272,1.9244,0.5973,0.0525,0.1739,4.5082,,,0.0004,10.20842502,10.20873313,27.27794116,27.26854906,1500.294048,1500.280542,71.15783273,198.916626,71.15778451,0,-2.012,0
TC24015_015,U,934.229,539.946,534.481,10.2735,10.2737,3.904709,3.903568,35.46341466,35.45164311,1.9242,199.404219,1.924,0.6469,0.0523,0.1738,4.5065,,,0.0018,10.20833098,10.20853932,27.27787625,27.2686487,1500.279178,1500.265546,71.33685163,199.4182832,71.33681809,0,-1.698,0
TC24015_015,U,934.729,539.345,533.883,10.2735,10.2735,3.904692,3.903544,35.46351192,35.45186384,1.9243,198.9503681,1.9234,0.6862,0.0525,0.173,4.5015,,,0.0002,10.20840531,10.20841431,27.27793922,27.26884285,1500.269365,1500.25517,71.17453077,198.965194,71.17453077,0,-1.202,0
TC24015_015,U,935.229,539.02,533.565,10.2735,10.2737,3.90468,3.903543,35.46353603,35.45180496,1.925,199.3792618,1.9231,0.7105,0.0524,0.1725,4.5017,,,0.0014,10.20844552,10.20865381,27.27795103,27.2687551,1500.264024,1500.25044,71.32797857,199.3932737,71.32794542,0,-0.65,0
TC24015_015,U,935.729,538.899,533.46,10.2732,10.2735,3.904662,3.903513,35.46369966,35.45174944,1.9257,199.4752624,1.9233,0.7227,0.0517,0.1736,4.5018,,,0.0014,10.20816153,10.2084696,27.27812834,27.26874388,1500.261154,1500.24766,71.36193628,199.4890846,71.36188653,0,-0.242,0
TC24015_015,U,936.229,538.856,533.417,10.273,10.2729,3.904625,3.903449,35.46353817,35.45170309,1.9257,199.0795029,1.9241,0.7264,0.0514,0.174,4.5007,,,0,10.20796775,10.20787727,27.27803606,27.26881103,1500.259534,1500.244754,71.21997352,199.09505,71.21998942,0,-0.086,0
TC24015_015,U,936.729,538.846,533.415,10.2727,10.2727,3.904602,3.903438,35.46360124,35.45179054,1.9259,199.2216433,1.9242,0.7287,0.0519,0.1739,4.5006,,,0.0004,10.20767009,10.20767921,27.27813724,27.26891386,1500.258376,1500.243983,71.27039187,199.2366967,71.27039187,0,-0.02,0
TC24015_015,U,937.229,538.812,533.39,10.2726,10.2724,3.904562,3.903425,35.46330794,35.45196576,1.9262,199.3201157,1.9249,0.7296,0.0526,0.1738,4.5006,,,0.0006,10.20757492,10.20738445,27.27792484,27.26910209,1500.2571,1500.242565,71.30533238,199.3355286,71.30536477,0,-0.068,0
TC24015_015,U,937.729,538.679,533.254,10.2723,10.2724,3.904538,3.903406,35.46341608,35.45183266,1.9257,198.7957655,1.9256,0.7332,0.0524,0.1745,4.5011,,,-0.001,10.20729245,10.20740101,27.27805855,27.26899528,1500.253965,1500.240205,71.11733946,198.8100264,71.11732406,0,-0.266,0
TC24015_015,U,938.229,538.408,532.986,10.2725,10.2727,3.904543,3.903433,35.46339382,35.45193636,1.9258,199.1412441,1.9256,0.7424,0.0525,0.1751,4.5018,,,0.0002,10.20752524,10.20773331,27.27800056,27.26901828,1500.250172,1500.236923,71.24122802,199.1548939,71.24119604,0,-0.542,0
TC24015_015,U,938.729,538.048,532.632,10.2727,10.2729,3.904552,3.903426,35.4634521,35.45183232,1.9259,199.1450906,1.9258,0.7581,0.0523,0.1747,4.5018,,,0.0002,10.20776898,10.20797717,27.27800354,27.2688945,1500.245007,1500.23156,71.24293762,199.1589475,71.24290564,0,-0.72,0
TC24015_015,U,939.229,537.648,532.229,10.2728,10.2729,3.904554,3.903408,35.46355463,35.45182919,1.9259,199.0778387,1.9261,0.7752,0.0526,0.1732,4.502,,,0,10.20791802,10.20802667,27.27805759,27.26888342,1500.238879,1500.224946,71.21907882,199.0922994,71.21906293,0,-0.8,0
TC24015_015,U,939.729,537.213,531.802,10.2728,10.2729,3.904523,3.903381,35.46343536,35.45175046,1.9258,198.9964972,1.9256,0.7954,0.0527,0.173,4.5031,,,-0.0002,10.20797195,10.20808056,27.27795505,27.26881255,1500.231545,1500.217661,71.18992498,199.0109006,71.1899092,0,-0.87,0
TC24015_015,U,940.229,536.744,531.334,10.2729,10.2727,3.904517,3.903354,35.4634877,35.45188157,1.9257,198.970133,1.9257,0.818,0.0525,0.1754,4.5036,,,-0.0002,10.20812957,10.20793927,27.27796842,27.26893957,1500.224215,1500.209358,71.18067053,198.9858527,71.1807021,0,-0.938,0
TC24015_015,U,940.729,536.23,530.836,10.2728,10.2727,3.904473,3.90334,35.46336931,35.45197021,1.9256,198.9437975,1.9258,0.8409,0.0524,0.1753,4.5043,,,-0.0002,10.20809365,10.2080028,27.27788225,27.2689977,1500.21522,1500.200972,71.17104186,198.9587788,71.17105764,0,-1.028,0
